Gene	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1332201	GSM1332202	GSM1332203	GSM1332204	GSM1332205	GSM1332206	GSM1332207	GSM1332208	GSM1332209	GSM1332210	GSM1332211	GSM1332212	GSM1332213	GSM1332214	GSM1332215	GSM1332216	GSM1332217	GSM1332218	GSM1332219	GSM1332220	GSM1339628	GSM1339629	GSM1339630	GSM1339631	GSM1339632	GSM1339633	GSM1337327	GSM1337328	GSM1337329	GSM1337330	GSM1337331	GSM1337332	GSM1337333	GSM1337334	GSM1337335	GSM1337336
PIP4K2C	443.2638889	427.4638889	353.8638889	77.66388889	171.7638889	301.0638889	468.9638889	307.7638889	295.1638889	161.6638889	354.4038889	391.1038889	390.7038889	429.1038889	303.4038889	369.4038889	259.1038889	301.4038889	375.0038889	321.2038889	468.0038889	383.8038889	356.5038889	350.9038889	410.5038889	399.3038889	355.4038889	358.8038889	394.8038889	321.1038889	345.8322222	348.3322222	319.5322222	215.0322222	688.3322222	271.1322222	641.9638889	448.5638889	556.1638889	296.8638889	360.6638889	440.5638889	336.4638889	472.9638889	410.6638889	320.4638889
BAG2	256.0722222	620.2722222	263.4722222	463.6722222	356.8722222	399.8722222	126.3722222	255.4722222	256.0722222	320.2722222	388.0672222	391.6672222	366.9672222	362.3672222	401.2672222	438.5672222	350.7672222	338.1672222	358.8672222	410.1672222	329.8672222	372.9672222	434.5672222	407.0672222	353.3672222	372.3672222	384.7672222	371.5672222	401.8672222	383.2672222	244.6605556	374.9605556	358.5605556	420.7605556	533.2605556	353.3605556	412.0722222	420.6722222	323.3722222	414.5722222	592.8722222	397.0722222	713.4722222	333.2722222	571.4722222	121.2722222
RNF14	329.7061111	403.8061111	351.5061111	438.6061111	367.9061111	470.4061111	392.6061111	334.0061111	289.6061111	351.4061111	530.2761111	447.2761111	475.1761111	451.9761111	449.8761111	456.1761111	422.4761111	403.3761111	433.0761111	439.2761111	450.0761111	559.7761111	592.2761111	490.3761111	514.2761111	554.4761111	504.8761111	511.8761111	487.7761111	465.2761111	426.9177778	342.2177778	451.3177778	428.5177778	467.1177778	775.9177778	500.9061111	412.2061111	619.5061111	645.1061111	603.1061111	756.5061111	695.8061111	582.0061111	627.5061111	467.8061111
FOSL2	295.3272222	160.4272222	107.1272222	284.6272222	278.9272222	613.5272222	121.7272222	175.2272222	186.1272222	500.6272222	272.3822222	319.4822222	249.1822222	231.3822222	258.3822222	131.7822222	326.8822222	296.7822222	239.1822222	306.8822222	156.1822222	148.5822222	133.6822222	162.8822222	141.2822222	161.8822222	111.6822222	114.1822222	142.6822222	170.7822222	214.8905556	271.8905556	205.0905556	325.8905556	170.3905556	34.69055556	47.32722222	100.8272222	171.8272222	87.12722222	158.9272222	175.9272222	72.42722222	187.0272222	215.8272222	135.2272222
GFOD1	507.5733333	467.0733333	767.2733333	354.0733333	357.4733333	321.6733333	553.3733333	364.4733333	386.8733333	469.8733333	336.1333333	428.2333333	426.5333333	418.8333333	423.5333333	457.2333333	363.7333333	489.4333333	437.1333333	506.5333333	414.5333333	331.9333333	329.0333333	381.5333333	330.7333333	334.2333333	399.7333333	346.3333333	363.3333333	431.1333333	249.3933333	549.5933333	344.2933333	540.7933333	460.3933333	240.4933333	441.0733333	224.4733333	396.5733333	200.0733333	507.4733333	294.9733333	119.7733333	395.6733333	463.4733333	356.5733333
GPC4	218.9377778	143.8377778	227.2377778	108.6377778	143.4377778	154.1377778	266.5377778	175.4377778	163.7377778	154.8377778	203.7827778	205.1827778	191.1827778	212.8827778	202.0827778	212.3827778	226.5827778	212.4827778	215.3827778	210.4827778	248.3827778	234.8827778	196.7827778	246.7827778	213.6827778	209.5827778	216.6827778	193.0827778	207.0827778	214.8827778	133.3794444	284.4794444	228.5794444	589.3794444	94.17944444	-47.72055556	142.9377778	132.5377778	301.4377778	169.7377778	300.8377778	139.1377778	167.7377778	254.0377778	671.9377778	237.1377778
ARID5A	376.0555556	275.6555556	77.45555556	352.0555556	226.4555556	30.85555556	242.0555556	348.1555556	257.4555556	500.5555556	129.4205556	136.7205556	144.4205556	185.9205556	300.2205556	150.3205556	232.9205556	419.7205556	188.9205556	164.9205556	114.2205556	151.9205556	122.7205556	123.2205556	150.9205556	126.7205556	205.3205556	144.5205556	167.6205556	120.1205556	225.1238889	102.3238889	183.2238889	227.3238889	159.0238889	147.2238889	106.0555556	78.25555556	164.5555556	125.8555556	-62.14444444	36.25555556	91.15555556	59.05555556	-10.24444444	205.2555556
TP53BP1	500.0116667	546.0116667	249.2116667	326.7116667	395.2116667	260.4116667	353.8116667	374.2116667	369.3116667	544.6116667	396.3366667	354.2366667	471.0366667	391.7366667	295.0366667	359.2366667	335.8366667	372.9366667	379.7366667	392.2366667	527.1366667	459.5366667	408.6366667	436.6366667	434.0366667	358.2366667	375.5366667	392.8366667	401.1366667	374.9366667	347.7516667	396.6516667	455.8516667	416.6516667	461.3516667	296.8516667	573.6116667	711.9116667	322.5116667	228.0116667	215.4116667	378.9116667	89.81166667	362.9116667	606.0116667	508.4116667
FSCN1	397.0688889	89.06888889	74.26888889	-41.33111111	14.06888889	30.76888889	385.4688889	240.0688889	297.7688889	153.9688889	149.4888889	155.9888889	146.8888889	183.8888889	170.2888889	146.5888889	160.1888889	236.3888889	171.7888889	170.4888889	237.3888889	212.8888889	193.0888889	249.2888889	181.1888889	193.0888889	201.8888889	180.1888889	218.1888889	183.9888889	337.9422222	148.5422222	167.1422222	254.8422222	171.0422222	43.44222222	25.56888889	151.0688889	265.1688889	231.0688889	162.0688889	255.7688889	96.56888889	232.5688889	593.8688889	88.26888889
ANKRA2	504.0872222	454.1872222	530.9872222	73.58722222	384.9872222	231.4872222	108.5872222	127.0872222	102.7872222	143.1872222	291.6122222	364.2122222	342.3122222	263.5122222	244.7122222	317.2122222	215.2122222	227.6122222	304.1122222	299.6122222	214.2122222	245.5122222	295.6122222	235.0122222	261.1122222	230.3122222	206.5122222	264.2122222	280.5122222	237.2122222	316.3005556	202.4005556	256.6005556	331.0005556	223.4005556	272.4005556	374.3872222	103.9872222	99.48722222	313.6872222	382.8872222	79.68722222	481.4872222	205.0872222	326.1872222	312.4872222
POLR2K	462.0555556	492.7555556	525.8555556	585.8555556	569.7555556	402.3555556	303.7555556	287.5555556	224.2555556	137.0555556	383.5605556	404.9605556	383.9605556	390.9605556	415.1605556	441.9605556	440.4605556	399.3605556	406.0605556	415.8605556	388.0605556	418.9605556	413.1605556	377.9605556	444.3605556	434.8605556	472.0605556	491.2605556	398.9605556	375.0605556	404.4838889	447.4838889	398.0838889	447.7838889	288.1838889	503.0838889	418.0555556	380.9555556	307.4555556	516.8555556	387.0555556	407.0555556	854.5555556	441.4555556	382.5555556	209.7555556
LGALS8	814.0583333	638.4583333	687.7583333	458.9583333	706.5583333	375.2583333	338.0583333	550.1583333	490.6583333	592.3583333	489.1433333	481.5433333	478.2433333	609.1433333	665.6433333	662.7433333	520.9433333	461.4433333	643.3433333	438.9433333	500.5433333	525.0433333	440.7433333	515.4433333	503.8433333	562.6433333	535.7433333	535.7433333	518.8433333	460.2433333	478.8983333	488.7983333	602.9983333	397.7983333	476.3983333	720.0983333	554.8583333	599.2583333	526.6583333	334.6583333	484.7583333	553.5583333	241.7583333	446.6583333	530.2583333	625.2583333
AUP1	395.2827778	517.7827778	361.1827778	724.7827778	594.9827778	302.6827778	365.4827778	301.4827778	648.8827778	392.0827778	472.9927778	538.6927778	392.5927778	457.7927778	459.8927778	328.8927778	451.2927778	378.9927778	447.4927778	419.7927778	383.8927778	352.1927778	340.8927778	380.8927778	335.1927778	434.5927778	443.5927778	388.0927778	390.7927778	380.5927778	554.0244444	243.5244444	378.2244444	328.4244444	493.6244444	455.9244444	242.5827778	344.1827778	198.9827778	561.4827778	274.3827778	405.7827778	492.4827778	248.9827778	301.7827778	503.8827778
SCARB1	166.2277778	429.4277778	350.5277778	55.32777778	126.0277778	172.0277778	564.1277778	486.1277778	434.3277778	456.5277778	273.2677778	281.5677778	251.5677778	334.1677778	328.4677778	279.6677778	348.4677778	376.0677778	381.3677778	372.6677778	401.8677778	374.9677778	346.2677778	310.9677778	324.2677778	330.9677778	400.9677778	485.9677778	377.7677778	380.4677778	439.5044444	377.8044444	348.7044444	229.0044444	347.9044444	345.6044444	498.6277778	401.5277778	289.4277778	280.7277778	359.1277778	287.8277778	287.4277778	461.5277778	221.7277778	633.1277778
PIH1D1	418.0388889	763.9388889	558.0388889	397.2388889	397.8388889	916.1388889	815.7388889	709.2388889	721.5388889	645.4388889	638.2738889	599.1738889	645.4738889	619.4738889	714.6738889	678.3738889	821.6738889	779.5738889	694.5738889	733.5738889	649.4738889	635.5738889	703.5738889	759.0738889	638.8738889	687.7738889	674.9738889	690.3738889	661.8738889	732.6738889	674.1872222	609.4872222	743.7872222	647.6872222	652.5872222	799.9872222	764.3388889	750.4388889	795.5388889	838.0388889	805.7388889	705.7388889	763.3388889	643.6388889	545.9388889	803.1388889
FAM107A	277.2477778	415.9477778	448.6477778	205.9477778	295.2477778	627.5477778	203.0477778	62.04777778	95.24777778	255.2477778	205.5577778	196.7577778	297.3577778	332.4577778	205.3577778	305.1577778	392.2577778	297.2577778	254.7577778	270.9577778	242.7577778	205.5577778	221.3577778	255.4577778	187.4577778	216.7577778	168.1577778	160.0577778	204.8577778	244.2577778	132.3944444	146.0944444	204.7944444	488.4944444	319.4944444	168.0944444	182.9477778	107.1477778	171.4477778	178.9477778	391.6477778	195.4477778	138.0477778	268.3477778	196.7477778	147.6477778
GALNS	599.6044444	332.0044444	99.40444444	293.7044444	215.4044444	272.0044444	458.3044444	497.9044444	387.1044444	589.2044444	322.2044444	443.0044444	371.0044444	396.7044444	324.8044444	276.2044444	308.2044444	393.4044444	443.6044444	403.7044444	427.5044444	423.4044444	333.0044444	398.4044444	379.8044444	346.0044444	389.5044444	395.1044444	418.3044444	443.6044444	395.0911111	306.9911111	330.8911111	456.1911111	503.4911111	298.5911111	388.2044444	491.5044444	399.0044444	220.9044444	108.1044444	490.4044444	296.9044444	385.1044444	616.4044444	496.3044444
MRPL22	256.65	404.55	525.85	404.75	486.95	501.95	337.45	149.05	185.15	181.65	522.14	457.34	427.34	452.64	389.44	389.44	397.24	371.04	380.04	393.24	435.54	430.14	341.04	412.54	417.54	449.54	375.04	378.24	408.04	384.64	416.61	360.31	400.41	388.91	420.41	477.01	416.75	393.35	347.55	520.55	669.75	446.75	816.25	425.05	388.35	353.85
TFEC	110.2111111	130.6111111	27.51111111	147.8111111	225.0111111	366.6111111	259.9111111	422.5111111	402.6111111	486.7111111	355.8161111	272.2161111	246.1161111	253.2161111	229.4161111	281.6161111	215.2161111	192.8161111	267.8161111	306.7161111	247.8161111	314.6161111	229.0161111	262.8161111	326.7161111	309.8161111	285.5161111	374.5161111	289.2161111	293.1161111	306.9727778	212.3727778	320.2727778	145.0727778	270.7727778	410.7727778	265.9111111	440.7111111	190.5111111	326.9111111	3.511111111	462.2111111	452.9111111	353.4111111	113.1111111	365.4111111
APBB1IP	211.0794444	302.4794444	268.5794444	402.3794444	271.0794444	642.1794444	273.1794444	280.4794444	312.7794444	550.1794444	357.3044444	287.8044444	298.8044444	362.9044444	267.5044444	252.9044444	271.7044444	233.6044444	323.6044444	297.3044444	263.9044444	334.8044444	392.6044444	331.1044444	333.1044444	322.2044444	252.5044444	316.4044444	330.8044444	345.1044444	374.3161111	366.2161111	475.7161111	28.11611111	166.2161111	442.2161111	307.0794444	263.1794444	319.2794444	232.2794444	117.1794444	324.1794444	172.2794444	203.0794444	188.0794444	534.9794444
HTR2A	145.3255556	315.2255556	110.0255556	94.02555556	141.3255556	416.5255556	328.4255556	138.8255556	294.9255556	214.5255556	264.9955556	227.3955556	283.5955556	310.2955556	195.1955556	252.2955556	471.2955556	213.2955556	225.4955556	271.4955556	259.0955556	386.9955556	286.4955556	218.3955556	216.0955556	211.3955556	242.9955556	230.0955556	256.7955556	325.1955556	101.2788889	306.5788889	267.7788889	203.3788889	525.7788889	199.8788889	290.4255556	639.9255556	421.2255556	376.3255556	254.4255556	336.4255556	221.0255556	245.8255556	199.2255556	164.9255556
ABCA5	240.5077778	219.2077778	459.3077778	22.10777778	156.7077778	626.5077778	95.00777778	355.6077778	394.7077778	320.8077778	207.2977778	229.2977778	295.6977778	242.2977778	190.6977778	267.6977778	216.4977778	219.3977778	246.0977778	255.0977778	219.7977778	192.9977778	188.2977778	173.1977778	182.0977778	149.0977778	197.7977778	193.3977778	191.5977778	183.1977778	212.9944444	255.3944444	190.8944444	268.4944444	153.2944444	191.3944444	193.8077778	167.4077778	168.1077778	175.6077778	221.2077778	12.70777778	70.40777778	102.1077778	-18.69222222	258.4077778
DDX19A	431.4538889	487.3538889	366.6538889	758.6538889	709.3538889	316.3538889	209.4538889	395.1538889	290.2538889	314.9538889	378.2738889	358.6738889	311.5738889	364.6738889	456.9738889	269.3738889	404.7738889	430.2738889	386.0738889	342.3738889	349.9738889	297.2738889	332.9738889	304.9738889	312.2738889	285.6738889	391.0738889	359.5738889	260.5738889	377.3738889	294.0722222	381.2722222	313.9722222	372.0722222	326.5722222	404.4722222	383.2538889	344.8538889	166.9538889	192.1538889	261.2538889	198.9538889	267.1538889	305.8538889	280.4538889	294.2538889
SSB	286.3227778	450.0227778	490.9227778	788.6227778	601.8227778	608.1227778	506.7227778	390.1227778	427.0227778	423.2227778	565.5327778	478.2327778	400.1327778	447.1327778	417.8327778	557.4327778	497.8327778	483.1327778	479.0327778	472.7327778	398.7327778	450.5327778	417.4327778	369.0327778	432.9327778	407.7327778	373.8327778	445.5327778	361.3327778	386.4327778	404.8444444	281.4444444	275.6444444	553.7444444	475.3444444	661.7444444	317.2227778	323.4227778	373.6227778	386.5227778	465.3227778	597.1227778	479.6227778	307.1227778	396.3227778	223.3227778
OSTF1	398.8761111	462.6761111	370.5761111	461.5761111	417.9761111	474.7761111	188.2761111	256.5761111	349.6761111	757.6761111	466.1761111	412.5761111	418.0761111	443.5761111	429.9761111	436.1761111	421.3761111	430.4761111	465.3761111	460.2761111	462.1761111	479.3761111	455.0761111	439.3761111	447.6761111	435.2761111	451.7761111	442.5761111	509.7761111	474.4761111	355.9477778	464.5477778	378.9477778	337.4477778	422.9477778	734.6477778	344.2761111	430.2761111	467.9761111	604.7761111	390.1761111	605.2761111	680.8761111	385.5761111	299.3761111	634.3761111
CLP1	462.7838889	484.0838889	333.8838889	757.5838889	371.8838889	475.7838889	350.4838889	241.0838889	223.2838889	381.8838889	578.7588889	472.5588889	445.2588889	472.9588889	568.7588889	468.9588889	430.0588889	471.5588889	453.7588889	506.4588889	522.4588889	480.9588889	522.0588889	454.3588889	473.4588889	532.3588889	487.0588889	545.3588889	509.9588889	506.3588889	388.6572222	552.9572222	454.9572222	444.3572222	524.1572222	605.9572222	503.9838889	528.5838889	501.6838889	683.3838889	689.8838889	557.6838889	694.7838889	624.7838889	649.6838889	386.2838889
ACSL3	461.6038889	602.1038889	772.1038889	682.1038889	374.2038889	436.5038889	878.1038889	667.2038889	681.1038889	646.6038889	564.1138889	605.1138889	588.1138889	618.4138889	616.1138889	658.1138889	671.0138889	589.4138889	585.1138889	621.5138889	650.7138889	627.1138889	585.6138889	636.8138889	609.3138889	614.7138889	655.3138889	732.3138889	701.7138889	642.3138889	521.3822222	608.4822222	614.5822222	530.3822222	825.6822222	671.3822222	874.7038889	736.6038889	539.3038889	487.0038889	620.9038889	613.6038889	356.1038889	743.0038889	739.1038889	661.0038889
TINF2	403.3377778	530.6377778	185.4377778	523.5377778	144.0377778	610.1377778	363.1377778	510.4377778	373.9377778	391.1377778	470.1427778	418.4427778	379.3427778	385.7427778	646.0427778	450.9427778	389.0427778	401.7427778	416.7427778	510.3427778	337.9427778	398.5427778	425.5427778	401.4427778	476.7427778	441.8427778	446.6427778	452.4427778	481.2427778	469.1427778	303.3194444	273.6194444	444.5194444	602.1194444	428.1194444	588.3194444	489.6377778	523.0377778	302.7377778	669.3377778	605.4377778	475.6377778	505.0377778	326.0377778	460.3377778	407.0377778
SRI	271.8305556	273.8305556	521.7305556	282.7305556	388.5305556	310.2305556	406.7305556	232.3305556	246.8305556	164.3305556	377.6105556	351.5105556	388.6105556	454.3105556	324.1105556	474.8105556	359.7105556	316.1105556	389.6105556	340.8105556	406.3105556	395.4105556	418.4105556	371.9105556	400.7105556	400.9105556	363.1105556	397.7105556	444.1105556	412.7105556	210.6588889	437.2588889	313.4588889	465.9588889	304.0588889	605.1588889	374.1305556	507.3305556	516.7305556	399.7305556	664.4305556	493.6305556	705.2305556	366.1305556	359.1305556	302.9305556
TMCO1	437.6522222	643.7522222	596.2522222	402.7522222	483.8522222	614.3522222	681.0522222	515.6522222	404.4522222	520.3522222	697.9622222	588.4622222	553.1622222	637.6622222	603.8622222	710.9622222	582.9622222	592.0622222	578.1622222	579.7622222	650.6622222	639.1622222	586.3622222	615.1622222	668.2622222	594.0622222	636.2622222	631.0622222	591.0622222	626.9622222	609.1855556	556.6855556	524.1855556	664.4855556	661.5855556	693.0855556	725.9522222	841.2522222	591.9522222	678.3522222	594.8522222	999.6522222	808.1522222	446.6522222	635.6522222	741.4522222
MFSD5	248.1088889	452.7088889	224.0088889	429.0088889	304.3088889	516.9088889	668.2088889	514.9088889	519.3088889	498.6088889	467.1088889	474.4088889	471.5088889	499.0088889	573.5088889	520.7088889	524.0088889	504.0088889	591.3088889	546.5088889	556.7088889	520.7088889	492.7088889	521.1088889	498.3088889	516.3088889	503.1088889	553.4088889	559.9088889	561.6088889	441.9822222	501.8822222	515.2822222	678.8822222	539.4822222	459.2822222	626.4088889	641.2088889	582.2088889	574.3088889	438.7088889	864.6088889	516.5088889	481.3088889	719.1088889	635.5088889
FAM57A	294.2827778	185.6827778	202.3827778	780.6827778	507.7827778	263.5827778	269.4827778	276.1827778	313.7827778	152.7827778	315.7227778	297.7227778	288.7227778	310.0227778	327.5227778	284.0227778	370.7227778	402.9227778	322.3227778	376.7227778	445.8227778	313.4227778	374.7227778	396.8227778	303.8227778	346.8227778	333.9227778	308.7227778	347.5227778	374.5227778	344.2944444	255.1944444	363.3944444	314.3944444	451.0944444	324.3944444	517.2827778	369.0827778	254.3827778	257.3827778	441.8827778	434.5827778	257.6827778	549.4827778	329.8827778	184.2827778
KCTD5	420.6061111	377.4061111	185.4061111	859.4061111	420.2061111	196.9061111	250.0061111	188.7061111	207.7061111	339.9061111	364.9111111	365.9111111	333.1111111	369.9111111	337.0111111	328.2111111	311.2111111	301.5111111	376.8111111	400.5111111	362.6111111	350.5111111	414.5111111	332.2111111	360.1111111	340.2111111	372.6111111	413.9111111	412.7111111	359.8111111	311.1827778	349.9827778	392.8827778	371.7827778	329.0827778	407.5827778	428.3061111	473.7061111	218.8061111	225.9061111	348.0061111	415.1061111	373.3061111	515.8061111	491.0061111	272.1061111
GMFB	396.2716667	298.5716667	241.1716667	654.6716667	609.7716667	399.0716667	259.1716667	202.7716667	228.6716667	257.8716667	365.0766667	364.1766667	304.6766667	285.3766667	310.0766667	344.4766667	360.3766667	323.7766667	287.4766667	308.7766667	301.8766667	409.4766667	334.4766667	289.1766667	384.9766667	366.9766667	326.6766667	409.9766667	310.9766667	338.1766667	287.8516667	269.0516667	236.8516667	233.7516667	307.4516667	683.1516667	205.1716667	307.0716667	233.8716667	329.4716667	214.3716667	410.0716667	518.4716667	397.9716667	210.7716667	351.7716667
